"","Q1...Answer....hs.al.sk....Ukrainaa.on.tuettava.sodassa.ja.jälleenrakennuksessa.kustannuksista.huolimatta.","Q2...Answer....hs....Suomen.on.käytettävä.puolustukseen.rahaa.vähintään.Naton.tavoitteen.verran.","Q3...Answer....hs....Peruskoulussa.pitää.rajoittaa.lailla.oppilaiden.määrää.yhtä.opettajaa.kohden..vaikka.se.tarkoittaisi.säästöjä.muualta..veronkorotuksia.tai.lisää.velkaa.","Q4...Answer....hs.al.sk....Suomeen.on.perustettava.huumeiden.käyttöhuoneita.","Q5...Answer....hs....Valtion.on.annettava.suunniteltua.enemmän.rahaa.sosiaali..ja.terveydenhuoltoon..vaikka.se.tarkoittaisi.säästöjä.muualta..veronkorotuksia.tai.lisää.velkaa.","Q6...Answer....hs.al.sk....Nuorisorikollisuutta.on.pyrittävä.kitkemään.ensisijaisesti.muilla.keinoilla.kuin.rangaistuksia.koventamalla.","Q7...Answer....hs.al.sk....Työttömiä.pitää.saada.nykyistä.enemmän.töihin.heikentämällä.ansiosidonnaista.työttömyysturvaa.","Q8...Answer....hs.al.sk....Suomeen.on.houkuteltava.aktiivisemmin.ulkomaisia.työntekijöitä.","Q9...Answer....hs.al.sk....Valtion.velkaantumista.tulee.hillitä..vaikka.se.merkitsisi.leikkauksia.etuuksiin.tai.palveluihin.","Q10...Answer....hs....Palkkojen.verotusta.pitää.alentaa..vaikka.se.johtaisi.palveluiden.leikkauksiin..muun.verotuksen.kiristämiseen.tai.velan.kasvuun.","Q11...Answer....hs....Valtion.pitää.tukea.enemmän.kansalaisia..jotka.kärsivät.energian.hinnan.noususta..vaikka.se.kiihdyttäisi.inflaatiota.tai.heikentäisi.valtion.taloutta.","Q12...Answer....hs.al.sk....Hakkuita.pitää.vähentää.valtion.metsissä.luontokadon.ja.ilmastonmuutoksen.torjumiseksi.","Q13...Answer....hs.al.sk....Suomen.on.lykättävä.hiilineutraaliustavoitettaan.kauemmaksi.vuodesta.2035.","Q14...Answer....hs....Helsingissä.ja.muissa.suurissa.kaupungeissa.on.otettava.käyttöön.ruuhkamaksu.","Q15...Answer....hs.al.sk....Turkistarhaus.on.kiellettävä.Suomessa.","Q16...Answer....hs.al.sk....Jos.on.pakko.valita..on.parempi.korottaa.veroja.kuin.leikata.julkisia.palveluita.ja.sosiaalietuuksia","Q17...Answer....hs.al.sk....Suuret.tuloerot.ovat.hyväksyttäviä..jotta.erot.ihmisten.lahjakkuudessa.ja.ahkeruudessa.voidaan.palkita.","Q18...Answer....hs....Valtion.pitäisi.puuttua.nykyistä.voimakkaammin.markkinoiden.toimintaan..jotta.talous.olisi.kaikille.reilu..","Q19...Answer....hs.al.sk....Suomessa.on.liian.helppo.elää.sosiaaliturvan.varassa.","Q20...Answer....hs.al.sk....Valtion.ja.kuntien.omistusta.yritystoiminnassa.tulisi.vähentää.","Q21...Answer....hs.al.sk....Suomen.muuttuminen.aiempaa.monikulttuurisemmaksi.ja.monimuotoisemmaksi.on.hyvä.asia.","Q22...Answer....hs.al.sk....Kristilliset.arvot.ovat.hyvä.pohja.poliittiselle.päätöksenteolle.","Q23...Answer....hs....Sukupuolen.moninaisuus.pitäisi.ottaa.huomioon.Suomessa.nykyistä.paremmin.","Q24...Answer....hs.al.sk....Selkeitä.rajoja.ja.kuria.tarvitaan.nykyistä.enemmän.lasten.kasvattamisessa.","Q25...Answer....hs.al.sk....Suomen.pitäisi.vähentää.omia.päästöjään.riippumatta.siitä..mitä.muut.maat.tekevät.","Q26...Answer....hs.al.sk....Poliitikkojen.on.asetettava.Suomen.ja.suomalaisten.etu.kaiken.muun.edelle.","Q27...Answer....hs.al.sk....Ympäristön.etu.tulisi.asettaa.talouskasvun.ja.työpaikkojen.luomisen.edelle..jos.ne.ovat.keskenään.ristiriidassa.","Q28...Answer....hs....Maamme.kaipaa.vahvoja.johtajia..jotka.pystyvät.tekemään.vaikeitakin.päätöksiä.välittämättä.liikaa.muiden.mielipiteistä.","Q29...Answer....hs....Koko.Suomi.tulee.pitää.asutettuna..vaikka.siitä.koituisi.kustannuksia.","Q30...Answer....hs.al.sk....Suomen.kaupungistuminen.on.hyvä.asia."
"1280",4,5,2,2,2,4,4,4,4,2,2,4,2,1,2,2,4,2,4,2,3,4,2,4,2,5,2,4,5,2
"1281",5,5,1,5,1,5,4,5,5,1,1,5,1,5,5,1,1,1,1,5,5,1,5,1,5,2,5,1,1,5
"1282",5,4,5,4,4,5,1,4,1,1,3,4,1,2,5,5,1,4,1,3,5,2,4,2,5,1,5,2,2,4
"1283",5,5,4,2,4,4,4,4,4,2,4,1,4,4,1,2,4,4,4,4,2,4,2,4,4,4,2,4,5,1
"1284",5,4,4,2,2,4,4,4,5,4,2,2,4,1,4,2,4,2,4,4,2,4,2,4,2,4,4,5,4,2
"1285",1,1,4,4,4,4,1,2,4,5,3,3,5,1,2,3,2,2,2,4,1,4,1,4,2,5,1,5,4,1
"1286",5,4,5,4,4,5,2,2,4,4,4,4,2,2,4,2,4,2,2,4,2,5,4,5,4,4,2,4,4,3
"1287",5,5,2,4,2,2,5,5,5,4,2,2,1,1,4,1,4,1,5,5,5,4,4,4,4,2,2,4,2,5
"1288",5,3,4,4,4,5,1,5,2,1,4,4,1,2,4,4,1,3,2,2,4,3,5,2,5,3,4,1,3,3
"1289",5,5,4,4,4,3,4,4,5,5,3,4,4,2,4,1,4,1,4,5,4,1,3,4,2,4,4,5,4,4
"1290",1,2,4,2,4,5,1,2,4,5,2,1,5,1,1,5,5,1,4,1,1,5,1,5,1,5,2,5,4,1
"1291",4,5,4,2,4,4,4,4,5,4,4,2,2,2,1,2,4,2,5,4,4,2,4,5,4,4,1,5,4,2
"1292",5,5,4,5,4,5,4,4,2,2,4,5,1,4,5,5,5,4,2,4,5,4,5,4,5,4,5,2,4,2
"1293",5,4,5,5,5,5,1,5,1,1,5,5,1,5,5,5,1,5,1,1,5,1,5,1,5,1,5,1,5,2
"1294",4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,2,4,2,2,4,4,3,4,2,4,2,4,4,3,4
"1295",1,1,4,5,5,1,1,4,2,2,5,5,1,5,5,5,1,5,1,1,5,1,4,2,5,4,4,1,5,2
"1296",5,3,4,4,2,5,3,5,4,1,2,4,1,4,4,3,2,2,2,2,5,4,3,3,5,1,5,4,4,3
"1297",5,4,2,4,4,2,4,4,4,2,2,2,4,2,2,2,4,2,4,4,2,4,2,3,2,1,4,4,5,2
"1298",5,5,5,1,4,2,3,4,4,4,4,2,5,2,2,3,4,3,4,3,2,5,2,4,4,5,2,3,5,4
"1299",5,4,5,5,4,5,2,3,4,1,2,5,1,3,5,5,1,4,3,1,3,3,5,4,5,3,5,1,4,1
"1300",5,4,5,5,5,5,1,5,1,1,4,5,1,5,5,5,1,5,1,2,5,2,5,1,5,1,5,2,1,3
"1301",4,4,4,3,4,4,4,4,4,3,2,4,4,3,3,3,2,2,2,2,4,5,3,2,2,3,4,4,5,3
"1302",5,5,3,4,2,4,4,5,5,3,2,4,2,5,4,2,3,2,4,4,5,2,3,4,3,3,3,4,5,2
"1303",5,5,3,2,4,4,2,5,4,2,3,3,1,3,4,4,3,2,2,2,4,4,3,4,5,4,4,3,4,4
"1304",5,5,4,3,4,3,3,4,4,3,4,2,4,3,3,4,3,3,3,3,4,4,3,4,3,4,3,4,5,3
"1305",4,5,4,1,5,2,4,4,4,4,2,2,5,1,2,2,4,2,2,4,4,3,4,4,4,5,2,4,4,2
"1306",4,4,5,4,5,5,1,2,2,2,5,4,2,2,5,4,2,5,1,1,4,1,4,2,4,4,4,2,4,4
"1307",5,5,5,5,4,5,2,5,2,2,2,5,1,4,5,4,2,4,1,2,4,3,5,4,5,4,5,4,2,4
"1308",5,4,5,5,5,5,1,4,2,1,4,5,1,4,5,4,1,4,1,2,5,1,5,2,5,1,4,1,3,4
"1309",5,5,2,1,5,2,4,1,4,2,4,1,5,1,3,1,5,1,4,3,1,4,1,5,1,5,1,4,5,2
"1310",4,5,2,4,4,5,4,4,5,5,2,4,2,1,2,1,4,1,5,2,2,4,2,4,4,5,1,5,4,4
"1311",2,1,5,5,5,5,1,3,1,1,5,4,1,4,5,5,1,5,1,1,5,1,5,2,5,1,5,4,4,4
"1312",5,4,4,5,5,5,1,5,1,2,5,5,1,5,5,5,1,5,2,1,5,3,5,3,5,5,5,1,4,3
"1313",3,1,5,5,5,5,1,5,1,1,5,5,1,5,5,5,1,5,1,1,5,2,5,2,5,1,5,1,2,4
"1314",5,3,5,5,5,5,1,5,1,1,5,5,1,4,5,5,1,5,1,1,5,1,5,1,5,1,5,1,4,3
"1315",4,5,5,1,3,2,5,3,5,2,1,2,3,4,2,1,4,5,5,3,1,4,2,5,4,5,3,5,5,3
"1316",4,5,2,4,4,4,4,4,4,4,2,2,2,5,2,2,4,4,4,2,4,3,3,4,4,5,3,2,5,1
"1317",5,5,2,2,2,4,4,5,4,2,4,2,2,1,2,2,4,2,4,3,4,4,4,4,4,4,4,4,4,3
"1318",2,4,5,1,4,4,2,4,5,2,4,2,2,1,4,2,2,4,5,2,2,5,1,5,2,2,4,5,5,2
"1319",5,5,2,1,2,2,5,5,5,5,4,1,5,1,2,1,5,2,5,2,1,2,1,5,1,5,1,5,5,2
"1320",5,5,4,4,4,5,1,5,4,4,4,5,1,2,5,4,1,4,1,2,5,2,5,2,5,4,4,1,2,4
"1321",4,5,4,1,4,2,3,2,5,5,2,1,5,1,2,1,5,2,4,4,1,4,1,4,2,5,2,4,4,4
"1322",5,5,4,4,4,4,4,5,5,4,2,2,2,2,4,1,4,2,4,4,4,3,4,4,4,4,4,4,2,5
"1323",5,4,4,1,5,2,4,2,5,4,4,2,5,1,2,2,4,2,4,5,2,4,3,5,2,5,2,4,5,2
"1324",5,4,5,5,5,5,2,5,1,1,4,5,1,5,5,5,4,5,1,4,5,1,5,2,5,1,4,2,2,4
"1325",5,5,1,5,5,5,5,5,5,5,1,4,1,4,5,5,5,1,4,5,5,2,4,4,5,5,5,5,1,5
"1326",4,2,2,4,5,5,4,2,4,4,2,2,5,4,2,1,4,5,5,5,2,5,2,5,1,4,2,1,5,1
"1327",5,3,5,5,5,5,1,4,1,1,4,5,1,4,5,5,1,5,1,4,5,1,5,1,5,2,5,1,2,4
"1328",5,5,2,2,2,4,4,5,4,4,4,2,3,1,2,2,4,2,3,4,3,2,3,4,3,5,2,5,3,4
"1329",5,4,2,4,5,5,2,5,5,4,5,4,2,4,2,4,1,2,4,2,4,5,2,5,5,5,4,4,5,2
"1330",4,5,4,4,4,4,2,4,2,2,4,4,1,2,2,4,2,2,2,2,4,4,4,4,4,4,4,2,4,2
"1331",5,4,5,5,5,5,1,4,2,2,4,5,1,5,5,5,1,5,1,1,5,1,5,2,5,1,5,1,4,4
"1332",5,4,5,5,4,4,2,5,2,2,4,5,1,4,5,5,2,4,1,3,4,2,5,2,5,2,5,2,2,4
"1333",5,4,2,1,2,5,4,5,4,4,2,2,1,4,2,2,5,2,2,4,5,2,4,2,4,2,2,4,2,4
"1334",5,5,4,1,4,2,4,4,5,4,3,2,5,2,4,1,4,2,5,4,2,5,2,5,4,5,2,4,4,2
"1335",4,3,3,4,4,4,3,4,3,3,4,3,3,2,4,4,2,3,2,4,4,4,4,4,3,4,4,4,5,3
"1336",5,5,4,4,5,4,2,5,5,4,2,4,1,3,4,2,4,1,3,4,4,4,4,4,4,2,3,4,4,4
"1337",5,4,5,5,5,5,2,5,2,4,4,5,1,4,5,4,1,2,2,4,5,1,5,1,5,2,5,2,4,4
"1338",5,5,5,5,4,5,2,5,2,2,2,5,1,4,5,5,2,4,1,2,5,2,4,4,5,4,5,1,2,4
"1339",4,4,4,2,5,4,4,5,5,2,2,4,5,3,2,4,4,2,2,4,5,2,3,4,3,4,2,5,4,3
"1340",4,4,2,5,1,5,5,5,5,5,1,5,1,5,4,2,4,2,4,5,4,2,5,2,5,4,4,2,2,5
"1341",4,5,5,2,4,2,4,4,5,4,4,1,5,5,1,2,2,2,4,2,2,4,2,4,1,4,2,4,5,2
"1342",4,4,2,1,4,4,2,2,2,2,4,1,5,3,1,4,5,4,4,4,2,4,1,4,1,5,1,4,5,1
"1343",4,5,5,1,5,2,5,4,5,5,3,1,5,1,3,1,5,1,5,3,2,3,1,5,1,5,2,5,5,3
"1344",5,5,1,5,1,5,5,5,5,5,1,3,2,4,5,1,5,1,5,5,4,1,4,2,5,4,4,1,1,4
"1345",1,1,5,1,2,2,1,1,3,2,3,3,5,1,5,3,4,3,4,1,1,4,1,5,4,5,3,1,5,2
"1346",4,5,4,2,1,2,5,5,5,4,1,1,5,1,2,1,5,1,5,5,4,5,1,5,4,5,2,5,1,5
"1347",5,5,2,1,4,4,2,5,5,5,5,1,2,1,1,2,5,1,4,5,2,5,1,4,2,5,2,5,4,4
"1348",4,5,5,5,2,5,4,5,4,4,2,3,4,1,4,4,4,3,4,3,4,2,4,4,5,4,4,2,4,4
"1349",5,5,5,5,5,5,1,5,2,1,5,5,1,5,5,5,1,4,1,4,5,1,5,2,5,2,5,2,2,4
"1350",4,4,4,5,5,5,1,5,2,1,4,5,1,5,5,5,1,4,1,1,5,2,5,1,5,1,5,1,4,4
"1351",1,1,5,1,4,5,2,2,4,2,4,4,5,1,2,2,4,4,2,1,2,4,1,4,2,5,4,2,4,1
"1352",5,4,2,5,1,4,5,5,5,5,1,4,2,4,4,2,3,2,4,5,5,3,5,2,5,5,4,1,2,4
"1353",5,3,5,4,4,5,2,5,2,2,4,5,1,4,5,5,1,3,1,2,5,2,5,2,5,2,5,1,2,4
"1354",5,5,5,1,2,3,4,4,5,5,4,1,5,1,1,1,4,1,4,5,3,4,2,5,3,5,1,4,4,4
"1355",5,5,5,5,4,4,5,5,5,5,2,3,1,2,4,2,4,2,3,5,5,3,5,4,5,4,4,2,4,4
"1356",5,4,5,5,5,5,1,5,1,1,4,5,1,4,5,5,1,5,1,1,5,1,5,3,5,2,5,1,4,5
"1357",5,5,4,4,5,5,4,4,4,4,3,3,3,4,2,4,4,2,3,3,5,1,4,4,4,4,4,2,5,4
"1358",5,5,4,2,4,2,3,3,4,3,4,1,5,4,3,4,3,2,3,2,2,4,3,3,1,4,2,3,5,3
"1359",4,4,5,4,5,4,1,4,2,2,4,4,2,4,5,4,2,4,2,1,4,3,5,4,4,2,4,2,4,4
"1360",5,5,4,1,5,4,1,4,2,2,4,4,1,2,5,5,1,4,2,2,4,4,4,4,4,4,4,2,4,4
"1361",4,4,2,1,2,2,4,4,4,4,3,2,4,2,3,2,4,2,4,4,3,3,3,4,2,5,2,4,4,3
"1362",5,4,4,4,4,4,1,5,2,2,4,3,1,3,5,4,2,4,2,2,5,2,4,2,4,3,4,1,2,4
"1363",4,3,4,4,4,4,4,4,5,4,4,2,5,2,4,2,4,3,4,4,2,3,2,5,2,5,2,4,5,2
"1364",5,5,2,5,1,4,4,5,5,4,3,5,1,NA,3,1,3,NA,3,4,5,3,5,2,4,5,2,3,NA,3
"1365",5,5,4,5,5,5,1,5,4,2,3,5,1,5,5,2,2,2,1,3,5,1,5,1,5,3,5,3,3,5
"1366",4,5,2,5,5,2,5,5,5,4,4,2,5,4,2,1,5,1,5,5,4,3,NA,4,4,5,2,5,2,4
"1367",4,3,4,1,4,3,3,4,4,3,3,2,4,4,3,2,3,4,3,5,4,5,3,4,4,4,4,1,5,2
"1368",5,4,3,4,3,4,3,4,4,3,2,3,4,1,4,3,5,1,5,4,4,3,4,5,4,3,3,4,4,3
"1369",4,5,2,5,4,5,5,4,5,4,1,5,2,5,5,1,5,1,2,5,4,1,4,2,4,2,4,4,1,4
"1370",5,3,4,5,4,5,1,4,2,1,4,5,1,4,5,4,1,2,2,2,5,1,5,2,5,2,4,2,4,2
"1371",5,4,5,4,4,5,5,4,2,2,4,5,1,4,5,5,1,5,2,1,5,2,5,4,5,1,5,2,4,4
"1372",4,4,4,1,5,2,1,3,3,3,5,1,5,4,2,4,4,1,3,4,3,5,1,4,1,5,1,5,5,1
"1373",5,4,4,1,5,2,1,2,4,1,4,4,5,1,2,4,2,2,2,3,4,5,1,5,2,4,2,4,4,4
"1374",4,4,4,4,5,4,5,5,5,4,5,3,4,4,3,2,4,4,5,3,3,1,3,5,4,4,2,4,2,4
"1375",5,5,4,5,4,5,1,5,2,1,3,5,1,4,5,5,1,4,3,1,5,3,5,3,5,1,5,4,5,4
"1376",4,5,4,3,4,4,4,4,5,4,2,4,2,2,4,1,4,1,4,5,2,4,4,5,4,5,2,5,4,4
"1377",2,2,5,1,5,5,1,1,1,1,5,5,5,1,5,2,5,5,2,1,3,1,1,4,1,5,3,1,5,4
"1378",5,5,1,1,1,1,5,2,5,5,1,1,5,1,2,1,5,1,5,5,1,4,1,5,1,5,3,4,1,2
"1379",1,5,1,1,5,1,1,1,5,1,1,5,1,5,5,5,5,1,1,1,1,1,1,5,5,5,5,5,5,1
"1380",5,5,4,4,4,2,4,4,5,5,2,4,2,2,5,1,5,1,4,5,4,2,4,4,4,5,4,1,4,4
"1381",1,2,5,3,5,4,2,3,5,3,3,3,4,1,5,3,1,5,3,3,1,3,1,4,3,5,4,2,4,2
"1382",1,1,3,1,3,4,2,1,5,3,2,3,5,1,4,2,3,4,3,3,2,4,2,2,1,5,4,2,5,2
"1383",5,5,5,5,4,5,1,4,3,2,4,5,1,2,5,4,2,4,1,1,5,1,5,4,5,4,4,1,4,3
"1384",1,5,1,1,5,1,1,1,5,1,1,5,1,5,5,5,5,5,5,1,1,4,1,5,5,5,5,5,5,1
"1385",5,5,4,5,4,5,2,5,4,4,2,4,1,1,5,2,2,2,2,4,5,1,5,3,5,4,4,1,4,3
"1386",4,5,5,1,4,4,4,4,4,2,4,2,5,2,4,2,4,4,4,3,2,5,1,5,1,5,4,2,5,1
"1387",4,4,4,1,4,4,3,4,5,3,3,2,2,1,2,2,4,2,3,2,3,5,1,5,4,4,3,5,4,3
"1388",5,4,4,2,4,5,2,5,4,4,4,4,1,2,5,4,4,4,2,4,5,3,5,4,5,4,4,2,4,4
"1389",5,5,2,4,4,4,2,5,4,2,2,2,1,2,1,2,4,2,2,4,4,4,4,2,5,5,4,1,4,4
"1390",5,4,4,5,5,5,1,4,3,1,1,5,2,4,5,5,1,2,2,1,4,2,5,3,5,1,5,5,4,3
"1391",5,4,5,5,4,5,1,5,2,2,4,5,1,4,5,5,2,5,1,3,5,1,5,4,5,2,4,4,5,3
"1392",4,4,4,4,2,4,4,5,5,5,4,2,2,2,4,1,5,1,4,4,4,4,4,2,4,4,2,4,2,4
"1393",5,4,2,4,4,4,4,5,4,2,2,2,1,1,2,2,2,2,2,4,4,4,4,4,4,4,4,2,4,4
"1394",5,5,4,4,5,4,2,3,2,2,2,2,5,1,5,4,4,2,2,2,3,2,2,4,2,5,5,4,2,4
"1395",4,3,3,4,4,4,1,4,1,1,3,2,2,3,NA,5,1,1,1,3,5,4,5,3,4,3,3,5,5,2
"1396",4,5,3,5,4,4,1,5,2,2,3,4,1,5,5,5,1,5,5,2,5,5,5,4,3,5,3,4,2,4
"1397",5,4,4,4,5,5,1,5,5,1,4,5,4,1,5,2,5,4,2,3,1,2,5,3,5,5,1,5,5,1
"1398",4,4,4,5,4,5,4,5,2,4,4,5,1,3,4,4,1,2,1,4,5,2,3,2,5,2,5,1,5,3
"1399",4,4,4,4,4,4,2,4,4,4,2,4,4,3,2,4,4,4,2,2,4,2,3,4,2,4,2,2,4,2
"1400",3,5,5,5,4,5,4,5,4,4,2,5,1,3,5,4,4,2,4,4,5,1,5,2,5,5,5,4,1,5
"1401",3,3,NA,2,NA,3,3,4,3,NA,3,2,4,NA,4,3,2,NA,4,3,3,4,NA,4,3,4,3,NA,NA,2
"1402",5,4,4,4,4,5,1,4,2,2,4,5,1,2,5,4,2,3,2,2,4,3,4,4,5,4,4,2,2,4
"1403",4,4,5,4,5,5,1,4,1,4,4,5,1,4,5,5,1,4,2,1,5,3,4,2,5,4,5,1,4,4
"1404",5,5,4,5,4,4,2,5,2,1,2,5,2,4,5,4,2,3,1,2,4,3,5,3,4,2,5,2,4,4
"1405",5,5,4,5,4,4,4,4,5,4,2,3,5,1,3,2,4,4,4,1,4,5,4,4,4,5,2,4,1,3
"1406",4,5,1,1,2,5,5,5,5,5,2,2,4,1,2,1,5,1,5,5,4,4,1,4,2,4,1,5,1,5
"1407",4,4,5,4,4,4,2,2,4,3,4,4,2,1,2,2,4,3,4,1,2,4,2,5,5,4,4,4,4,4
"1408",4,5,2,3,2,2,4,4,4,2,4,2,2,2,3,2,4,2,4,4,4,4,3,4,2,4,2,2,5,4
"1409",1,5,5,1,5,5,1,1,5,5,1,1,5,1,5,1,5,1,1,5,1,5,1,5,1,5,3,5,5,1
"1410",4,4,NA,3,NA,4,2,3,2,2,NA,2,4,4,3,2,3,4,3,4,3,3,NA,4,3,4,2,4,4,2
"1411",4,5,2,3,3,4,3,4,5,3,2,2,5,1,2,2,4,2,4,4,2,5,2,5,2,5,3,4,5,1
"1412",4,4,4,5,3,5,2,4,3,1,4,5,1,4,4,5,4,2,2,3,5,4,5,4,5,2,4,2,5,2
"1413",5,4,2,1,5,2,4,4,5,2,4,1,5,1,4,1,4,2,4,2,1,5,2,4,4,5,2,5,4,4
"1414",4,5,2,4,1,5,4,5,5,1,2,4,4,1,5,3,1,2,4,1,4,3,4,3,2,1,1,5,2,3
"1415",5,5,5,3,4,4,3,5,5,4,4,4,1,1,5,1,4,1,4,5,4,3,4,4,5,5,4,4,4,4
"1416",4,4,4,4,4,5,1,5,4,1,3,5,1,3,4,5,1,2,2,3,5,5,5,3,5,4,3,5,4,4
"1417",5,5,5,1,5,5,4,5,5,5,4,1,4,1,3,2,2,4,4,2,4,5,1,4,5,4,4,4,5,2
"1418",5,5,4,1,2,4,4,5,5,5,2,1,4,1,1,1,5,1,5,5,5,5,1,5,4,4,3,5,3,5
"1419",5,5,4,4,4,4,5,5,5,5,4,3,1,4,4,2,4,4,4,4,4,4,4,4,5,4,2,4,5,3
"1420",5,4,2,4,2,4,4,5,5,4,2,4,1,2,4,2,4,1,3,4,4,2,4,3,5,4,4,2,2,4
"1421",4,5,4,4,4,5,5,5,4,5,2,4,1,1,3,2,4,3,5,3,5,3,3,4,5,4,2,4,3,4
"1422",4,5,4,2,4,4,4,4,4,2,2,1,4,4,3,2,4,4,4,3,4,5,2,4,2,4,4,4,5,2
"1423",5,4,4,5,4,5,4,5,4,2,2,5,1,5,5,2,2,3,4,4,5,3,5,2,5,4,5,4,5,4
"1424",4,4,5,5,5,5,3,2,1,1,5,5,1,3,5,5,1,5,2,2,5,1,5,2,5,2,4,2,4,3
"1425",5,4,5,5,5,5,1,5,1,1,4,5,1,5,5,5,1,4,1,1,5,2,5,3,5,1,5,1,5,3
"1426",5,4,5,5,5,5,4,5,4,2,4,5,1,4,5,4,3,5,1,2,5,1,5,4,5,2,5,1,5,3
"1427",5,5,2,4,3,4,2,5,4,2,2,2,1,1,4,2,2,2,2,5,5,3,5,3,5,3,4,1,4,3
"1428",4,4,4,4,4,4,1,4,4,1,2,5,1,2,5,4,2,4,2,2,4,3,5,4,4,2,4,4,2,5
"1429",5,5,3,1,3,2,3,3,4,3,2,1,5,1,2,2,4,2,5,1,1,4,1,5,1,5,2,4,5,4
"1430",4,4,4,4,4,4,4,4,4,2,4,2,2,1,2,3,4,4,2,3,4,4,2,4,4,2,2,2,5,4
"1431",4,5,4,1,4,5,1,2,4,4,4,1,2,2,4,2,1,4,1,2,4,4,4,4,4,4,2,4,4,2
"1432",4,4,3,5,5,5,2,5,1,3,4,2,1,5,5,2,4,3,5,4,5,1,5,1,5,2,4,2,3,4
"1433",5,5,3,4,5,3,1,4,2,2,3,4,1,4,3,4,2,3,2,2,5,3,4,4,4,3,3,2,5,4
"1434",5,5,5,1,5,2,4,4,5,2,2,1,5,1,1,1,5,2,4,5,1,5,1,5,1,5,1,5,5,2
"1435",2,4,4,5,5,4,1,4,2,2,4,4,2,4,4,4,2,4,2,2,4,1,4,2,4,2,4,2,5,2
"1436",5,5,2,2,3,2,4,4,4,4,3,2,2,1,3,2,2,2,4,4,3,5,1,4,2,4,2,2,4,3
"1437",5,4,4,3,4,4,2,5,2,2,3,4,2,4,4,4,3,4,2,4,5,1,4,2,4,4,4,2,5,3
"1438",4,4,2,2,3,4,4,1,5,5,5,1,5,1,1,2,4,4,5,5,1,1,1,4,1,5,2,5,5,1
"1439",5,5,4,5,3,3,4,5,5,4,2,2,5,1,2,1,4,1,4,4,3,2,2,5,2,4,4,5,2,2
"1440",3,2,4,1,4,5,2,2,3,4,4,3,5,1,3,3,1,5,3,5,3,4,1,3,2,4,2,5,4,1
"1441",4,4,3,1,4,4,4,4,5,2,4,1,5,2,1,1,4,2,4,4,3,2,2,4,4,4,2,4,5,2
"1442",5,5,1,4,2,4,5,5,5,5,4,3,2,1,5,1,5,2,5,5,4,1,4,5,4,4,3,5,2,5
"1443",2,3,4,1,4,2,2,1,5,5,1,1,5,1,3,1,4,1,5,2,1,5,1,4,2,5,2,4,3,1
"1444",3,2,4,5,2,5,4,2,4,5,1,4,1,3,5,4,1,5,2,1,3,2,3,4,4,3,5,4,1,3
"1445",4,4,4,4,4,4,4,4,4,2,2,4,2,2,3,4,4,2,2,4,4,2,4,4,4,4,2,4,5,2
"1446",5,5,4,4,3,4,4,5,4,3,3,5,1,3,5,2,3,2,2,2,4,1,3,4,5,3,5,2,5,2
"1447",4,4,2,2,4,2,3,4,2,3,3,2,2,1,4,1,1,2,4,1,4,4,2,5,4,4,2,4,5,1
"1448",4,4,5,1,5,3,2,2,3,4,3,1,5,1,5,3,2,2,4,2,2,5,1,5,3,4,2,2,4,3
"1449",4,2,5,5,5,5,1,3,1,2,5,5,1,3,5,5,1,5,1,1,5,3,5,1,5,1,5,4,3,3
"1450",4,5,5,1,5,2,4,1,5,5,5,1,5,1,2,1,5,1,5,5,1,5,1,5,1,5,1,5,5,1
"1451",4,5,4,3,5,4,3,4,4,4,5,2,3,1,5,4,2,4,4,2,4,4,4,4,2,5,4,4,4,2
"1452",3,4,3,2,3,4,2,3,3,3,3,2,4,3,2,3,3,3,3,2,3,4,2,3,2,4,3,4,3,3
"1453",5,5,5,4,4,4,1,4,2,5,5,2,1,1,4,4,2,2,2,2,4,2,5,4,4,4,4,2,4,2
"1454",4,5,1,5,4,4,4,5,5,5,1,4,2,4,2,1,5,1,4,5,4,2,4,4,4,4,2,4,1,5
"1455",4,4,4,4,4,4,2,4,3,3,3,4,2,2,5,4,3,3,2,3,4,2,4,3,4,4,4,3,4,2
"1456",5,5,4,5,2,5,5,5,5,2,2,4,1,4,4,2,4,1,4,3,5,1,5,2,5,4,4,2,3,4
"1457",4,5,5,5,5,5,1,5,1,1,5,2,1,2,5,5,2,5,1,4,5,3,4,1,5,2,2,4,5,2
"1458",5,5,4,4,4,5,1,5,2,1,5,4,1,2,5,5,1,4,2,1,5,2,5,2,5,5,2,2,4,4
"1459",4,5,4,2,4,4,4,4,4,4,4,3,4,2,2,2,4,2,4,4,2,4,3,4,4,4,4,4,4,4
"1460",4,4,1,5,5,5,1,5,1,1,5,5,1,4,5,5,1,4,1,1,5,1,5,2,5,1,4,1,5,3
"1461",5,5,2,5,3,5,4,5,5,5,4,2,1,1,4,1,4,2,4,4,5,3,5,2,4,5,2,2,4,4
"1462",2,4,4,2,5,4,4,4,4,4,2,2,4,2,3,4,4,2,4,4,2,4,2,4,2,5,2,2,4,2
"1463",1,1,4,4,4,2,1,2,2,5,1,4,5,1,3,4,5,1,3,5,4,1,2,5,1,5,2,1,4,2
"1464",4,5,2,1,4,5,5,5,5,1,2,2,1,1,2,2,4,4,4,2,4,5,2,2,5,4,4,1,5,2
